candidate_id,candidate_hash,family,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,stress_pass_count,stress_fail_count,combined_adverse_pnl,combined_adverse_dd,execution_status,live_known,trade_log_path,trade_log_hash,params,track_high_pnl,track_quality,track_stress,track_monthly,promotion_reason,score,registered_status,behavior_cluster
P37_CAND_3104,1a9b33486151b161,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.045, ""min_expected_R"": 1.21, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,ef3618761579131a
P37_CAND_3105,a3a36a919afefeb5,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_bb_width"": 0.045, ""min_expected_R"": 1.311, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,b785c3b79b2fd069
P37_CAND_3106,e706d46877facb04,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.001, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.312, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,6d22d2a57ee7376a
P37_CAND_3107,7db0ce9814a2395b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.045, ""min_expected_R"": 1.313, ""min_projected_net_R"": 1.15, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,ea64e28ab595d50a
P37_CAND_3108,06115e24300b6327,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.014, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,9a3b3445d37b2332
P37_CAND_3109,7ef85d5e034dc637,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.015, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,b44fea4b360b0748
P37_CAND_3110,d0c55043024e9cce,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.016, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,670b2bfed561aa8d
P37_CAND_3111,065a8b66480aa26c,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.1, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,b8a543e751ac4e05
P37_CAND_3112,943f7eebbb42a793,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.1, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.101, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,36f9d53dcf4879f1
P37_CAND_3113,e8245dba06d29389,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.12, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.102, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,51dcdc10f39325d5
P37_CAND_3114,65bafacec9e7a1d0,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.12, ""min_adx"": 0, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.0, ""min_expected_R"": 1.203, ""min_projected_net_R"": 0.7, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,73c67a02687076e6
P37_CAND_3115,7b67e2d406d01345,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.12, ""min_adx"": 0, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.02, ""min_expected_R"": 1.204, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.55, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,7f20fdeb8b4e7715
P37_CAND_3116,58e287e7138e1083,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.12, ""min_adx"": 0, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.02, ""min_expected_R"": 1.205, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,627e35a7b3eb3723
P37_CAND_3117,30c5dc928b22f767,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.12, ""min_adx"": 0, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.306, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,3dc369a8145630a0
P37_CAND_3118,9fcb35ca984b4308,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.12, ""min_adx"": 0, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.307, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,88fbfdfb941b32fa
P37_CAND_3119,35f19d5b3838b9df,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.12, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.308, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,c1757386cef7f97c
P37_CAND_3120,ee013e9fe3e5cc4b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.12, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.009, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,56e8055b5a7f46bb
P37_CAND_3121,febd32254841da54,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.12, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.02, ""min_expected_R"": 1.01, ""min_projected_net_R"": 0.78, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,9c9cdac853552892
P37_CAND_3122,487af6b6f1f3b74b,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.12, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.025, ""min_expected_R"": 1.011, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.55}",,,,,,,REGISTERED,a59ba8dab66086b5
P37_CAND_3123,9ef623ce6760347a,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 0.0008, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.12, ""min_adx"": 12, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.025, ""min_expected_R"": 1.112, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,7cc3ed70173c64d6
P37_CAND_3124,4cc98bfda93c6b19,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.08, ""max_cost_to_risk"": 0.14, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.025, ""min_expected_R"": 1.113, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,d8f73faddb3bd546
P37_CAND_3125,ab0a1d1716b183b3,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.14, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.025, ""min_expected_R"": 1.114, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.65}",,,,,,,REGISTERED,6ce4d4eacbe4ab0a
P37_CAND_3126,d3ffed2d44097613,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.14, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.025, ""min_expected_R"": 1.215, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,0ec920eb69ea4991
P37_CAND_3127,714557e50ddf93a1,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.14, ""min_adx"": 15, ""min_atr_pct"": 0.4, ""min_bb_width"": 0.025, ""min_expected_R"": 1.216, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,e75fd5a03b9cfaf7
P37_CAND_3128,96857de93d71d2f0,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.14, ""min_adx"": 15, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.025, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.82, ""min_stop_atr"": 0.7, ""off_hours_min_expected_R"": 1.8}",,,,,,,REGISTERED,d09e6466cbb89b1c
P37_CAND_3129,d38ffa69593298d8,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.1, ""max_cost_to_risk"": 0.14, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 1.301, ""min_projected_net_R"": 0.86, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,fdca94ea33e5825b
P37_CAND_3130,f1dc8e95c6471c0a,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.14, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 1.302, ""min_projected_net_R"": 0.86, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,7f1deb425c44e436
P37_CAND_3131,1a5276eefc88a899,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK"", ""OFF_HOURS""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.14, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 1.303, ""min_projected_net_R"": 0.86, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0}",,,,,,,REGISTERED,5ab8e248e4d11361
P37_CAND_3132,92624779c9efd425,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.14, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 1.004, ""min_projected_net_R"": 0.86, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,dbe642e4f12beb65
P37_CAND_3133,94d5f0525474b055,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""BB Expansion Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.14, ""min_adx"": 18, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 1.005, ""min_projected_net_R"": 0.86, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,6e48ee84e980a5b9
P37_CAND_3134,54f318feb573c214,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": null, ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.12, ""max_cost_to_risk"": 0.14, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 1.006, ""min_projected_net_R"": 0.86, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.2}",,,,,,,REGISTERED,052a57fb7ca560a9
P37_CAND_3135,cc02b414f501ddaa,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.16, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.03, ""min_expected_R"": 1.107, ""min_projected_net_R"": 0.86, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,c1b29118d860067f
P37_CAND_3136,6fa5b0407e8de818,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.16, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_expected_R"": 1.108, ""min_projected_net_R"": 0.88, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,36ab9bd9a1753c23
P37_CAND_3137,5accb5a507d2c991,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short"", ""Funding Reversal Long"", ""Funding Reversal Short"", ""Low-Activity Filler Short""], ""disallowed_sources"": [""Low-Activity Filler Long"", ""Low-Activity Filler Short""], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.16, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_expected_R"": 1.109, ""min_projected_net_R"": 0.88, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.35}",,,,,,,REGISTERED,6a5586fc3d97f115
P37_CAND_3138,3bfb2ec627001585,phase37_focused_strategy1_guard,,,,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_RUNTIME_LIMIT,,,,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short"", ""ATR Expansion Long"", ""ATR Expansion Short""], ""disallowed_sources"": [], ""max_abs_funding"": 999.0, ""max_bb_width"": 0.16, ""max_cost_to_risk"": 0.16, ""min_adx"": 22, ""min_atr_pct"": 0.55, ""min_bb_width"": 0.035, ""min_expected_R"": 1.21, ""min_projected_net_R"": 0.88, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 1.45}",,,,,,,REGISTERED,04653ee00830b853
